open_uuid,open_test_uuid,time_utc,cat_technology,network_type,lat,long,loc_src,loc_accuracy,region,municipality,settlement,whitespot,zip_code,download_kbit,upload_kbit,ping_ms,lte_rsrp,server_name,test_duration,num_threads,platform,model,client_version,network_mcc_mnc,network_name,sim_mcc_mnc,nat_type,asn,ip_anonym,ndt_download_kbit,ndt_upload_kbit,implausible,signal_strength,speed_test_duration_ms,cell_id,lac,tags,test_type,additional_report_fields,tcp_open,tcp_total,udp_open,udp_total,packet_loss_down,packet_loss_up,peak_down_kbit,peak_up_kbit
Pc04e1576-f89d-4917-a9e8-9b077420e54e,Od77662ab-9d9a-481a-b481-83bc1730b952,2020-09-01 01:27:46,LAN,LAN,,,,,,,,,,61201,91862,3.917,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,47232,46.29.224,,,false,,21887.561999999998,,,{},FULL_TEST,,,,,,,,,
P999a010f-8a82-4e64-9f78-ef4e1ebef114,Oa52f6a7b-a9dd-4921-a083-5c9cbc18a8ce,2020-09-01 01:27:54,LAN,LAN,49.843386599999995,13.222750600000001,Browser,30.0,,,,,,30623,4936,19.971825,,CZ.NIC,5,3,,Firefox,0.8.0,,,,,16019,46.135.36,,,false,,26080.536,,,{},FULL_TEST,,,,,,,,,
P3a8c4aba-b9fa-4765-accd-cb7e18138219,Oce956e55-5708-4944-a714-a4872347256d,2020-09-01 01:27:56,LAN,LAN,,,,,,,,,,43444,9719,8.857999,,CZ.NIC,5,3,,Turris,0.3,,,,,197296,185.17.100,,,false,,22216.591,,,{},FULL_TEST,,,,,,,,,
P74385485-463d-4f43-9559-b652893a9787,O27a56154-6378-4b3e-9345-ce4d39302f33,2020-09-01 01:28:09,LAN,LAN,,,,,,,,,,52528,20167,4.821,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,50825,178.17.5,,,false,,21110.378,,,{},FULL_TEST,,,,,,,,,
Pe4b3b7bd-390a-47a7-971b-ca10cba7c954,O85c94207-ce99-44ba-92db-91ae019a6ee5,2020-09-01 01:28:09,LAN,LAN,,,,,,,,,,150015,10044,8.52,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,16019,94.112.105,,,false,,24261.781,,,{},FULL_TEST,,,,,,,,,
P398c616d-978b-47dd-ae21-81fa5bc33936,Obcc4117f-cac5-4505-9a16-72fbb46c4b61,2020-09-01 01:28:12,LAN,LAN,,,,,,,,,,93516,40871,9.605,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,204165,185.112.167,,,false,,23413.171,,,{},FULL_TEST,,,,,,,,,
Pd2d50ff5-24b0-43d7-a132-1bdcd058c734,Oc48cc4fa-f296-4b20-85a4-5ba8a31512a5,2020-09-01 01:28:15,LAN,LAN,,,,,,,,,,43822,8757,263.0,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,11664,186.13.0,,,false,,39006.862,,,{},FULL_TEST,,,,,,,,,
P62547194-c1fd-475d-b9f4-2c3b4dbec930,O7a310c41-004e-4eee-9671-3ddf4276c0d9,2020-09-01 01:28:17,LAN,LAN,,,,,,,,,,191685,185741,1.522,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,16019,2a02:8304:27::,,,false,,22015.497,,,{},FULL_TEST,,,,,,,,,
P474c77be-8595-4ad0-b414-e50ba87a4d0c,Od3c00099-9eca-495f-acd3-37b403e8a0b2,2020-09-01 01:28:24,LAN,LAN,,,,,,,,,,7417,18685,269.008,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,9534,121.120.110,,,false,,38321.024000000005,,,{},FULL_TEST,,,,,,,,,
P48535afb-7ea1-43e7-bb7c-a088257cfbe9,Obbcc5618-8687-46c5-bd0e-3cc1301789ca,2020-09-01 01:28:25,LAN,LAN,,,,,,,,,,62052,5871,16.527999,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,16019,2a02:908:1a7::,,,false,,23233.659,,,{},FULL_TEST,,,,,,,,,
Pb97f8d96-c035-4bad-97fc-2a83ae4d058e,O671adba0-652d-47f4-bb68-d4ad431e951c,2020-09-01 01:28:27,LAN,LAN,,,,,,,,,,81664,8725,10.2,,CZ.NIC,5,3,,Turris,0.3,,,,,16019,31.30.94,,,false,,23891.067,,,{},FULL_TEST,,,,,,,,,
P6a3dcf9b-03d3-4eb5-8f59-0ebdc98f7e8b,O87f329bd-f20f-49ee-8122-a2c18e85b6ff,2020-09-01 01:28:27,LAN,LAN,,,,,,,,,,299910,20049,9.898,,CZ.NIC,5,3,,Turris,0.3,,,,,16019,89.177.205,,,false,,30680.941,,,{},FULL_TEST,,,,,,,,,
P17069d09-a867-4093-a49c-b60012a2525e,O0f9c0243-0053-4337-9071-a28997ad0ff6,2020-09-01 01:28:30,LAN,LAN,,,,,,,,,,19388,19647,9.57,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,12570,212.4.156,,,false,,21516.425000000003,,,{},FULL_TEST,,,,,,,,,
Pc9bad8f3-3944-47b8-be9a-87dc7ba1b99b,Oa6da1aed-d49e-4ed4-8014-6e52c3097944,2020-09-01 01:28:32,LAN,LAN,,,,,,,,,,64428,20173,31.8,,CZ.NIC,5,3,,CZ.NIC Turris Mox Board,0.3,,,,,35540,109.190.212,,,false,,27883.852000000003,,,{},FULL_TEST,,,,,,,,,
Pc6cb99cc-4313-479f-8189-53e1deec419d,O7ca77716-bb68-480d-ae7d-14da803f4e3d,2020-09-01 01:28:35,LAN,LAN,,,,,,,,,,19042,4252,1.693,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,21430,80.250.28,,,false,,24742.162,,,{},FULL_TEST,,,,,,,,,
Pc324f7e2-ef88-43a6-b8a4-dbee2e8fc7ec,O0f83561a-6b2e-4be7-a3a4-965ed3e4b814,2020-09-01 01:28:39,LAN,LAN,,,,,,,,,,89590,9401,9.1,,CZ.NIC,5,3,,Turris,0.3,,,,,21430,80.250.28,,,false,,25102.917,,,{},FULL_TEST,,,,,,,,,
Pf124de55-40b1-4c0b-99f1-6276383aa297,O014ec7d5-a406-47b2-9099-6e9add379add,2020-09-01 01:28:41,LAN,LAN,,,,,,,,,,89503,729765,43.8,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,13170,85.29.110,,,false,,25400.014,,,{},FULL_TEST,,,,,,,,,
P7e5626cf-f56a-40b6-aedf-84d2a2d3c6f6,Oa83e2133-f6d8-4472-9165-94c6a982289d,2020-09-01 01:28:45,LAN,LAN,,,,,,,,,,21814,5640,29.893,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,25255,77.116.93,,,false,,23264.706000000002,,,{},FULL_TEST,,,,,,,,,
Pa1b209f9-a5e7-4c93-bbc6-b4745074db1e,O7365ceed-c520-41b6-a226-97f663a85864,2020-09-01 01:28:45,LAN,LAN,,,,,,,,,,39917,5506,4.265,,CZ.NIC,5,3,,Turris,0.3,,,,,196735,188.75.145,,,false,,22499.502,,,{},FULL_TEST,,,,,,,,,
P9e6941f9-fdf1-4743-9d1d-b604819ba89a,O1e914df2-3ecc-4023-aa31-173c3adf9470,2020-09-01 01:28:47,LAN,LAN,,,,,,,,,,248954,25353,37.599,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,33915,94.213.234,,,false,,25721.260000000002,,,{},FULL_TEST,,,,,,,,,
P0a4c4f91-7031-45a1-abd8-a341df72a6ac,O55550501-4b89-43d1-9fc2-655675ea637c,2020-09-01 01:28:48,LAN,LAN,,,,,,,,,,125688,9385,,,CZ.NIC,5,3,,CZ.NIC Turris Mox Board,0.3,,,,,8462,2a01:5d0:8327::,,,false,,23109.639000000003,,,{},FULL_TEST,,,,,,,,,
P97d9c302-18e4-4bbd-8156-93c876d105c4,O4c747527-2742-4577-9dc2-c037317aa6d1,2020-09-01 01:28:51,LAN,LAN,,,,,,,,,,481915,47379,,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,16019,2a02:908:186::,,,false,,31039.560999999998,,,{},FULL_TEST,,,,,,,,,
P9347f584-20fd-4fcf-a891-928e34c8462a,Ob7861703-0b92-4852-ba70-ebeee882c476,2020-09-01 01:28:53,LAN,LAN,,,,,,,,,,94082,9360,12.757,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,5610,2a00:1028:9942::,,,false,,21956.202999999998,,,{},FULL_TEST,,,,,,,,,
Pf56ba245-f50d-4ca4-9053-8c58f222ef26,O0a59282e-51d2-4b7c-8e62-0ed8ac70f6d4,2020-09-01 01:29:06,LAN,LAN,,,,,,,,,,93989,93988,4.583,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,34315,151.237.228,,,false,,24403.374,,,{},FULL_TEST,,,,,,,,,
P2922816b-a9c4-4047-9cbf-ed7b6371be42,Oe582be67-7062-4bed-b26a-34349cd92036,2020-09-01 01:29:06,LAN,LAN,,,,,,,,,,376182,519969,48.272,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,42610,77.37.149,,,false,,27147.738,,,{},FULL_TEST,,,,,,,,,
P3a91529b-b2a1-4b02-ac66-692f11edc8b9,O9e46ef66-d514-4fae-beb0-e417939721c4,2020-09-01 01:29:08,LAN,LAN,,,,,,,,,,92467,93624,4.357,,CZ.NIC,5,3,,Turris,0.3,,,,,8251,78.108.109,,,false,,24737.243,,,{},FULL_TEST,,,,,,,,,
P5f307de4-adc8-49da-a988-e33f1cdb8132,O530dde6a-2884-45bb-b6a5-9c632a0cb254,2020-09-01 01:29:14,LAN,LAN,,,,,,,,,,217011,217105,6.581,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,16019,91.245.11,,,false,,24795.397999999997,,,{},FULL_TEST,,,,,,,,,
P10163aeb-9ede-4338-b645-043206bd4314,O975789b1-d271-4391-93a7-c64fb9bfdf47,2020-09-01 01:29:16,LAN,LAN,,,,,,,,,,173985,252194,131.0,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,16904,209.237.104,,,false,,31571.171,,,{},FULL_TEST,,,,,,,,,
P5e24eb97-9524-49d9-aaba-4ee37a574b03,O2a8d76a0-8abb-4580-94bb-37306b41a974,2020-09-01 01:29:23,LAN,LAN,,,,,,,,,,300153,20069,6.889,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,16019,213.220.244,,,false,,25796.498,,,{},FULL_TEST,,,,,,,,,
P66a932c7-aab9-46fd-ae91-202434afbb0b,Od1fbd1f2-87f7-4a03-93ea-46f9a3360aea,2020-09-01 01:29:31,LAN,LAN,,,,,,,,,,33658,63852,,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,2516,240b:10:720::,,,false,,32733.634000000002,,,{},FULL_TEST,,,,,,,,,
P999a010f-8a82-4e64-9f78-ef4e1ebef114,O955ec30f-41d5-4699-ad67-ab644f4e56f7,2020-09-01 01:29:32,LAN,LAN,49.843386599999995,13.222750600000001,Browser,30.0,,,,,,27608,4932,20.025124,,CZ.NIC,5,3,,Firefox,0.8.0,,,,,16019,46.135.36,,,false,,21305.745000000003,,,{},FULL_TEST,,,,,,,,,
P73d05300-3de5-4eec-a781-83364902a13d,O10d59725-92a7-4626-a556-ee9384c21923,2020-09-01 01:29:39,LAN,LAN,,,,,,,,,,69066,57130,15.238,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,62099,185.47.223,,,false,,24371.965,,,{},FULL_TEST,,,,,,,,,
P083658f8-4d00-4490-8e4a-60d3f31b0cec,Oc18cdabb-64ba-4c0b-b7b1-10b51a8348ef,2020-09-01 01:29:42,LAN,LAN,,,,,,,,,,101215,10267,4.046,,CZ.NIC,5,3,,Turris,0.3,,,,,28725,85.163.109,,,false,,23567.647999999997,,,{},FULL_TEST,,,,,,,,,
Pe471e214-23aa-41ce-b659-062ef134b892,O24924534-a493-4259-85b5-bacc8b8f0562,2020-09-01 01:29:45,LAN,LAN,,,,,,,,,,87179,4501,33.35,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,21502,81.64.114,,,false,,23910.809,,,{},FULL_TEST,,,,,,,,,
Pc4b95f09-03a2-4fce-8180-37237e592467,O57058708-9cf9-427e-87da-3aa8d09062cc,2020-09-01 01:29:50,LAN,LAN,,,,,,,,,,13895,1216,12.242,,CZ.NIC,5,3,,Turris,0.3,,,,,13036,2001:1ae9:265::,,,false,,21346.068,,,{},FULL_TEST,,,,,,,,,
P3a3e5d2a-0c04-4065-a11a-43eb49ccf22e,O28fbf83a-2136-4f2e-9932-df4aa121d938,2020-09-01 01:29:53,LAN,LAN,,,,,,,,,,53595,10776,9.18,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,28972,213.226.245,,,false,,22546.822,,,{},FULL_TEST,,,,,,,,,
Pfa17683c-2000-47c1-9627-2380c0dc3e88,O1ec8ed0c-1d94-4204-a615-144967f8086e,2020-09-01 01:29:58,LAN,LAN,,,,,,,,,,28983,28546,16.165,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,15962,5.178.51,,,false,,21130.976,,,{},FULL_TEST,,,,,,,,,
P887aa1c1-7d7e-4b36-95e7-5628e90c2af3,O88123431-e3c3-4af1-8e7f-7f1d84320876,2020-09-01 01:30:01,LAN,LAN,,,,,,,,,,436605,141520,5.334,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,59970,2a0b:ddc0:80::,,,false,,26596.184999999998,,,{},FULL_TEST,,,,,,,,,
P999a010f-8a82-4e64-9f78-ef4e1ebef114,Oc554ceba-8b6e-42e7-a604-031684904212,2020-09-01 01:31:05,LAN,LAN,49.843386599999995,13.222750600000001,Browser,30.0,,,,,,29753,4948,20.02819,,CZ.NIC,5,3,,Firefox,0.8.0,,,,,16019,46.135.36,,,false,,20276.164,,,{},FULL_TEST,,,,,,,,,
P999a010f-8a82-4e64-9f78-ef4e1ebef114,O7a6ebdeb-1cc4-4097-99d0-4f03df5cbe70,2020-09-01 01:32:34,LAN,LAN,49.8433911,13.2227517,Browser,30.0,,,,,,25201,4928,20.044796,,CZ.NIC,5,3,,Firefox,0.8.0,,,,,16019,46.135.36,,,false,,20983.626999999997,,,{},FULL_TEST,,,,,,,,,
P999a010f-8a82-4e64-9f78-ef4e1ebef114,Of1a81798-70e7-4f26-b3f5-5f550b28da87,2020-09-01 01:34:21,LAN,LAN,49.843386599999995,13.222750600000001,Browser,30.0,,,,,,26727,5045,19.939845,,CZ.NIC,5,3,,Firefox,0.8.0,,,,,16019,46.135.36,,,false,,19525.351000000002,,,{},FULL_TEST,,,,,,,,,
P999a010f-8a82-4e64-9f78-ef4e1ebef114,O8fca481c-917d-49d9-98a5-5f95647169dc,2020-09-01 01:35:49,LAN,LAN,49.8433888,13.2227543,Browser,30.0,,,,,,29681,4908,22.933928,,CZ.NIC,5,3,,Firefox,0.8.0,,,,,16019,46.135.36,,,false,,18398.751,,,{},FULL_TEST,,,,,,,,,
P999a010f-8a82-4e64-9f78-ef4e1ebef114,O8f2108e5-d55b-4b03-bfd3-98811155a44b,2020-09-01 01:37:18,LAN,LAN,49.843386599999995,13.222750600000001,Browser,30.0,,,,,,31363,4883,20.036087,,CZ.NIC,5,3,,Firefox,0.8.0,,,,,16019,46.135.36,,,false,,21066.038,,,{},FULL_TEST,,,,,,,,,
P999a010f-8a82-4e64-9f78-ef4e1ebef114,Od2199c4d-c7d4-4fa4-b7a9-8d57eb2152b8,2020-09-01 01:38:47,LAN,LAN,49.8433892,13.222748099999999,Browser,30.0,,,,,,29640,4935,22.966625,,CZ.NIC,5,3,,Firefox,0.8.0,,,,,16019,46.135.36,,,false,,20019.849000000002,,,{},FULL_TEST,,,,,,,,,
P999a010f-8a82-4e64-9f78-ef4e1ebef114,O76cdacf7-eae0-4ac6-bb28-6d6b30b2da53,2020-09-01 01:40:18,LAN,LAN,49.843386599999995,13.222750600000001,Browser,30.0,,,,,,30628,4965,20.013985,,CZ.NIC,5,3,,Firefox,0.8.0,,,,,16019,46.135.36,,,false,,21007.58,,,{},FULL_TEST,,,,,,,,,
P999a010f-8a82-4e64-9f78-ef4e1ebef114,O91208377-e625-4dfb-a156-27321563dfed,2020-09-01 01:41:49,LAN,LAN,49.843386599999995,13.222750600000001,Browser,30.0,,,,,,31747,4892,20.030859,,CZ.NIC,5,3,,Firefox,0.8.0,,,,,16019,46.135.36,,,false,,19672.943,,,{},FULL_TEST,,,,,,,,,
P32dccdc9-888e-438c-83ad-4ed9bb7524a4,O61d13ecf-2009-4cd4-9d52-780c1bff8c04,2020-09-01 01:43:15,LAN,LAN,,,,,,,,,,93285,90997,5.531,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,6855,95.102.245,,,false,,22760.116,,,{},FULL_TEST,,,,,,,,,
P999a010f-8a82-4e64-9f78-ef4e1ebef114,O7e5514bc-f6e0-41bc-ad04-737d240c2c79,2020-09-01 01:43:20,LAN,LAN,49.843386599999995,13.222750600000001,Browser,30.0,,,,,,26565,4909,20.01627,,CZ.NIC,5,3,,Firefox,0.8.0,,,,,16019,46.135.36,,,false,,19963.992000000002,,,{},FULL_TEST,,,,,,,,,
Pd4141f98-4f9c-428a-a635-9a2d3d89dc29,Oac7bff3a-eebc-430d-86f9-35547a432c0e,2020-09-01 01:44:26,LAN,LAN,,,,,,,,,,149952,10052,9.578,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,16019,213.220.197,,,false,,23584.337000000003,,,{},FULL_TEST,,,,,,,,,
P999a010f-8a82-4e64-9f78-ef4e1ebef114,O89bc3662-14f8-4ebb-8b8c-328d4e1a4a9f,2020-09-01 01:44:49,LAN,LAN,49.8433888,13.2227543,Browser,30.0,,,,,,31822,4900,20.011531,,CZ.NIC,5,3,,Firefox,0.8.0,,,,,16019,46.135.36,,,false,,19216.186,,,{},FULL_TEST,,,,,,,,,
P999a010f-8a82-4e64-9f78-ef4e1ebef114,O8548a558-a5be-4ae5-bd30-4e8132bf48f9,2020-09-01 01:46:20,LAN,LAN,49.843386599999995,13.222750600000001,Browser,30.0,,,,,,28149,4895,19.992005,,CZ.NIC,5,3,,Firefox,0.8.0,,,,,16019,46.135.36,,,false,,19145.567,,,{},FULL_TEST,,,,,,,,,
P999a010f-8a82-4e64-9f78-ef4e1ebef114,Obd9517db-9141-428b-a8a3-29f4c9506a59,2020-09-01 01:47:48,LAN,LAN,49.843386599999995,13.222750600000001,Browser,30.0,,,,,,31803,4935,20.162527,,CZ.NIC,5,3,,Firefox,0.8.0,,,,,16019,46.135.36,,,false,,19565.650999999998,,,{},FULL_TEST,,,,,,,,,
P999a010f-8a82-4e64-9f78-ef4e1ebef114,O84ef3b34-2683-4388-b884-c44578906cf9,2020-09-01 01:49:36,LAN,LAN,49.8433892,13.222748099999999,Browser,30.0,,,,,,30862,4951,20.010476,,CZ.NIC,5,3,,Firefox,0.8.0,,,,,16019,46.135.36,,,false,,18290.078,,,{},FULL_TEST,,,,,,,,,
P999a010f-8a82-4e64-9f78-ef4e1ebef114,Of59277a1-b02b-40dc-97e7-a7869b9dcd5b,2020-09-01 01:51:04,LAN,LAN,49.8433888,13.2227543,Browser,30.0,,,,,,29605,4903,20.063944,,CZ.NIC,5,3,,Firefox,0.8.0,,,,,16019,46.135.36,,,false,,19265.913,,,{},FULL_TEST,,,,,,,,,
P999a010f-8a82-4e64-9f78-ef4e1ebef114,O24f28f38-8299-4e8b-80ad-d9d9da48c079,2020-09-01 01:52:34,LAN,LAN,49.8433892,13.222748099999999,Browser,30.0,,,,,,30523,4951,19.982947,,CZ.NIC,5,3,,Firefox,0.8.0,,,,,16019,46.135.36,,,false,,18518.094999999998,,,{},FULL_TEST,,,,,,,,,
P999a010f-8a82-4e64-9f78-ef4e1ebef114,Oc1e552a6-4b74-46d2-83df-8bea5c1f0d04,2020-09-01 01:54:02,LAN,LAN,49.843386599999995,13.222750600000001,Browser,30.0,,,,,,30257,4969,20.04865,,CZ.NIC,5,3,,Firefox,0.8.0,,,,,16019,46.135.36,,,false,,19159.811,,,{},FULL_TEST,,,,,,,,,
P999a010f-8a82-4e64-9f78-ef4e1ebef114,Oc95fd164-57d2-491f-8a1a-b0e2b02eb04b,2020-09-01 01:55:33,LAN,LAN,49.8433892,13.222748099999999,Browser,30.0,,,,,,29503,4938,20.033013,,CZ.NIC,5,3,,Firefox,0.8.0,,,,,16019,46.135.36,,,false,,20145.004,,,{},FULL_TEST,,,,,,,,,
P999a010f-8a82-4e64-9f78-ef4e1ebef114,O63ebc3ee-9e2a-4473-9456-1a2a36ac1c1d,2020-09-01 01:57:02,LAN,LAN,49.8433888,13.2227543,Browser,30.0,,,,,,30095,4960,20.008922,,CZ.NIC,5,3,,Firefox,0.8.0,,,,,16019,46.135.36,,,false,,19699.58,,,{},FULL_TEST,,,,,,,,,
P872919ba-675e-4e33-844c-74d73a478f35,Oc46cf7a5-4462-46de-91f8-4646110dafc7,2020-09-01 01:58:10,LAN,LAN,,,,,,,,,,288744,210087,52.388,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,12479,90.173.3,,,false,,28746.142,,,{},FULL_TEST,,,,,,,,,
P999a010f-8a82-4e64-9f78-ef4e1ebef114,O5a1b0318-7153-4e3b-b9b9-3d3662d0b4f3,2020-09-01 01:58:34,LAN,LAN,49.8433892,13.222748099999999,Browser,30.0,,,,,,30718,4916,20.092828,,CZ.NIC,5,3,,Firefox,0.8.0,,,,,16019,46.135.36,,,false,,19672.364999999998,,,{},FULL_TEST,,,,,,,,,
P999a010f-8a82-4e64-9f78-ef4e1ebef114,O1300b2f1-c18d-4b18-9310-006f3322ce87,2020-09-01 02:00:02,LAN,LAN,49.843386599999995,13.222750600000001,Browser,30.0,,,,,,30192,4878,20.041512,,CZ.NIC,5,3,,Firefox,0.8.0,,,,,16019,46.135.36,,,false,,19594.342,,,{},FULL_TEST,,,,,,,,,
Pecdd8e0b-3632-4093-ac7b-cf84fcd0ed08,O18ad5cb4-9b2c-4f4f-a10c-2f644de5e9a4,2020-09-01 02:00:05,LAN,LAN,,,,,,,,,,58961,48418,4.398,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,31246,46.39.165,,,false,,21085.505,,,{},FULL_TEST,,,,,,,,,
P3db43eb0-410e-4309-8314-0da44df0a04b,Of862d051-a486-43b6-a4b9-e9370564d543,2020-09-01 02:00:05,LAN,LAN,,,,,,,,,,18453,2713,12.321,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,57294,31.132.16,,,false,,21966.301000000003,,,{},FULL_TEST,,,,,,,,,
P0c73fe27-31f7-4504-891d-657746d5ad70,O21ba2b95-338c-4230-a510-2a3c8a16f736,2020-09-01 02:00:05,LAN,LAN,,,,,,,,,,828152,924685,17.792,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,13030,2a02:168:2000::,,,false,,33242.346,,,{},FULL_TEST,,,,,,,,,
P9b22195b-ed69-4d9f-a925-70d50b2c9c9c,O32bf50bd-c004-411d-97ea-792983b99990,2020-09-01 02:00:09,LAN,LAN,,,,,,,,,,79853,13507,3.491,,CZ.NIC,5,3,,Turris,0.3,,,,,15935,109.238.34,,,false,,23286.693,,,{},FULL_TEST,,,,,,,,,
P4bb7c6d8-1d5e-42ab-8d43-d09404f3cef5,O3ee90197-f001-4748-94c1-b82837b61139,2020-09-01 02:00:10,LAN,LAN,,,,,,,,,,105439,36814,,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,3320,2003:d5:ff1b::,,,false,,17598.288,,,{},FULL_TEST,,,,,,,,,
Pba417265-27ad-4292-a6cd-4aca531a0a20,O62ebea7e-152e-4228-891b-bfe8e834f523,2020-09-01 02:00:12,LAN,LAN,,,,,,,,,,55116,21863,13.795,,CZ.NIC,5,3,,Turris,0.3,,,,,44489,178.255.168,,,false,,23695.004999999997,,,{},FULL_TEST,,,,,,,,,
P9cc2dda3-f25a-41df-94f7-f04a74d58d9f,Oeb9824ff-cb97-4a3f-a56e-8e1b0388af41,2020-09-01 02:00:14,LAN,LAN,,,,,,,,,,24154,4821,5.652,,CZ.NIC,5,3,,Turris,0.3,,,,,16246,188.175.213,,,false,,21151.156,,,{},FULL_TEST,,,,,,,,,
P7e5626cf-f56a-40b6-aedf-84d2a2d3c6f6,Oea8d7429-3a6a-42fe-9b53-9fe6e4c1069d,2020-09-01 02:00:14,LAN,LAN,,,,,,,,,,21781,6087,29.98,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,25255,77.116.93,,,false,,23101.465,,,{},FULL_TEST,,,,,,,,,
P7b4149ad-f39d-45c7-98f4-856be16aa81f,O82cb4a80-27a8-4aba-a784-ee7e82bfe1e3,2020-09-01 02:00:15,LAN,LAN,,,,,,,,,,456125,97105,4.4,,CZ.NIC,5,3,,CZ.NIC Turris Mox Board,0.3,,,,,31246,95.82.134,,,false,,37387.354,,,{},FULL_TEST,,,,,,,,,
Pc4273418-b6f4-437b-be9a-3279d9cfabf9,O6ade9d2d-0153-494d-a3dd-25814819f617,2020-09-01 02:00:16,LAN,LAN,,,,,,,,,,61881,9340,7.774,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,16019,82.142.97,,,false,,21024.874,,,{},FULL_TEST,,,,,,,,,
P0e716ed6-d684-4aaf-ba47-bfa57e3ca3be,Oc0839f4c-03be-4cd3-8296-ca1b70cc642f,2020-09-01 02:00:21,LAN,LAN,,,,,,,,,,50868,17188,4.348,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,6939,2001:470:5bec::,,,false,,21110.306999999997,,,{},FULL_TEST,,,,,,,,,
P1d8e733a-30f8-4ce6-bac7-2af48c78c5fc,O479d8fd3-c3c2-40b5-9ba1-d865f35fc673,2020-09-01 02:00:22,LAN,LAN,,,,,,,,,,239933,24113,9.021,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,16019,94.113.124,,,false,,24293.854,,,{},FULL_TEST,,,,,,,,,
P743fe93c-c949-4cd6-b9ff-ee42325a8f12,Oe2c1dc0d-8e56-416a-ac96-9c1273804214,2020-09-01 02:00:24,LAN,LAN,,,,,,,,,,98150,49221,8.012,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,52058,46.174.60,,,false,,21321.504,,,{},FULL_TEST,,,,,,,,,
P7e9a8e41-4448-4dde-b63b-fb9534c6bcbe,Ob5800476-3fb3-4922-b39d-a0b629f1de81,2020-09-01 02:00:26,LAN,LAN,,,,,,,,,,239946,24072,8.302,,CZ.NIC,5,3,,Turris,0.3,,,,,16019,84.42.191,,,false,,24374.894,,,{},FULL_TEST,,,,,,,,,
P6aee05ad-f213-4bfa-b8bc-9d2fd8f8fd5f,O6630a538-f15a-4efb-b404-ddb16af85e0c,2020-09-01 02:00:27,LAN,LAN,,,,,,,,,,20770,1584,340.022,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,9534,121.120.110,,,false,,44723.404,,,{},FULL_TEST,,,,,,,,,
P88e66cf2-9dc0-435d-920a-6c73f79d44bc,Obe60aa3b-e8bb-45cb-bf2f-6ce02529ba6e,2020-09-01 02:00:27,LAN,LAN,,,,,,,,,,6151,1897,10.253,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,203328,185.138.44,,,false,,24844.718,,,{},FULL_TEST,,,,,,,,,
P26c1fbd4-e709-4477-980e-e5e7b5f3ad2e,O79515a09-ce49-48c6-be14-08bbea805713,2020-09-01 02:00:31,LAN,LAN,,,,,,,,,,20688,1496,6.947999,,CZ.NIC,5,3,,Turris,0.3,,,,,13036,2001:1ae9:1e::,,,false,,23045.358,,,{},FULL_TEST,,,,,,,,,
Pc68cc93f-1d88-40a3-91c5-efe9c86eeffe,Od0dab76b-2da8-4423-8d9d-4915c380f6b3,2020-09-01 02:00:31,LAN,LAN,,,,,,,,,,28552,4880,10.1,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,41779,185.211.110,,,false,,22272.054,,,{},FULL_TEST,,,,,,,,,
